video Id,Video Name,Channel,Comment,Like Count,Reply Count,Commented Date
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,Get Austen to narrate your next product video to add more energy. :D Thanks for sharing these tricks! :),5,1,2023-02-01T14:00:52Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,Share the edit visual as well. like removing the string and stick like yours.,0,0,2024-07-11T10:50:54Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,Really helpfull broo🔥🔥✨,0,0,2024-07-03T06:58:03Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,Can i throw it and make it flying 😊,0,0,2024-05-22T14:05:00Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,Awesome video!,0,0,2024-05-09T08:07:17Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,Лучший!,0,0,2024-04-09T20:35:29Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,Thank Goodness I found This Channel,1,0,2024-01-16T23:45:09Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,Great job SIR.,1,0,2024-01-08T13:04:25Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,LOVE THE HUMOR ADDED TO THE HIGHY REMARKABLE TIPS AND TRICKS,1,0,2024-01-08T13:04:01Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,Can you control the stick? 😂😂,0,0,2023-12-08T01:32:33Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,awesome video,0,0,2023-12-05T09:30:00Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,"good videos man! <a href=""UCkszU2WH9gy1mb0dV-11UJg/1v50XorRJ8GQ8gTz_prwAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/hf90Xv-jHeOR8gSxxrToBA""></a>",0,0,2023-11-22T14:11:33Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,MORE LIKE THIS PLZ SIR,0,0,2023-11-17T05:23:03Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,"Hey, this is Vedant Patel the founder of &quot;The CEO&quot; hair care which manufactures an all natural hair styling gel for men, and I wanted to ask you if you would be willing to help us make a product video for our Kickstarter campaign!!",0,0,2023-09-18T17:01:21Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,So good Austen!,0,0,2023-09-06T11:17:04Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,"Thanks you so much for that video, personally, I think, each of those tips could have been a detailed video each😅, please",0,0,2023-07-26T07:02:15Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,Are you mad ??? You don&#39;t hide or miss anything or secrets. Thank you so much bro subscribed ❤❤❤❤❤❤❤❤,0,0,2023-07-16T23:03:17Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,nice！,0,0,2023-06-11T02:48:29Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,Austen who&#39;s we? You&#39;re alone😭,1,1,2023-05-23T01:13:36Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,"Very helpful! Everything I need is a string, a stick and a half a million studio.",1,0,2023-05-19T19:48:44Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,Whats a good beginner camera for product filming?,0,0,2023-05-17T04:30:04Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,Great video! What kind of 360 rig is that? Is it available or self made?,1,1,2023-04-03T17:48:32Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,"Love this one, always solid content man! My question is, how do you actually attach the drill chuck to the edelkrone head (or any other head for that matter) and make sure it&#39;s tight and not wiggling?<br>Thank you for all the amazing content you out out!",1,2,2023-03-01T17:26:59Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,Loved this video! I&#39;d love to see you do an ad for liquid death. I&#39;m wanting to try one soon :),1,0,2023-02-18T23:21:46Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,The master class it’s pretty good learned a lot from it. Thanks,0,0,2023-02-18T06:45:05Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,"Great tips, Thank You",1,1,2023-02-03T07:24:34Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,Weil done 🎉😊,0,0,2023-02-02T22:40:21Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,Big splash! <br><br>So much value in every video you make Austen! These are some super simple but powerful tips you&#39;ve shared :),0,0,2023-02-02T18:07:05Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,10x easier with 3D Software.,0,0,2023-02-02T17:02:13Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,Such a great video - thanks for sharing ;-) QUESTION: Do you have a video showing how you edit out things - lige the rod that holds the can etc.? Sorry if the question is silly - I am new to video ;-),1,0,2023-02-02T12:46:03Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,Love your work. What slider are you using?,0,0,2023-02-02T12:26:01Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,I really love your tutorials it  makes it very creative without using complex effects ....it&#39;s simple  and easy practical effects,1,0,2023-02-02T10:40:22Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,Супер! Крутые идеи! Спасибо за интересный контент.,0,0,2023-02-02T00:35:34Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,Thanks for the great work!  Now I can see why you had a different assistant for this shoot...  💦😂😂,0,0,2023-02-02T00:24:10Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,"great, thanks a lot :)",0,0,2023-02-01T22:04:56Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,Always with the value - thank you Austen!,0,0,2023-02-01T20:39:59Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,You don&#39;t disappoint do you. Rockin tips!,0,0,2023-02-01T17:19:44Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,GREAT MAN.😄,0,0,2023-02-01T17:14:33Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,非常棒，谢谢分享,2,0,2023-02-01T16:20:29Z
An_etJ4aF7I,5 Tips to Make Your Product Videos More Cinematic,Austen Paul,Now we know why Alex was so happy to get you with the water balloon.,2,1,2023-02-01T15:06:06Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,Wouldn&#39;t you get in trouble for using people&#39;s videos without permission?,0,1,2024-07-12T10:07:27Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,When i post that&#39;s video it Show me copyright,0,1,2024-06-18T07:10:53Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,When you sell on TikTok shop do you have to send your product to them?,0,1,2024-06-11T03:24:35Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,Not really free,1,5,2024-05-22T15:42:12Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,but i dont know how to drop ship so that&#39;s unfortunate...do you have any videos on that?,0,1,2024-05-20T06:14:29Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,Hi which software should i use to find out trendy product on TikTok shop  i am open to free and paid software Thanks,0,1,2024-05-11T14:17:59Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,"Instead of primier pro and the other software you named, would capcut also be a good software for this?",0,1,2024-04-23T02:35:34Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,how can you promote viral ecom adz when they have a 1.9 star rating on Trustpilot? You promote bad companies just to get your affiliate comission.,0,0,2024-04-18T16:39:33Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,Your doing a great job for the starter&#39;s thumbs up from me and please don&#39;t waste your time explaining to the negative comment&#39;s,0,1,2024-04-13T09:00:10Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,Thanks ❤,0,1,2024-04-13T01:45:53Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,Bro says FOR FREE then suddenly promoting a paid program 💀,0,1,2024-03-15T22:48:46Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,Is this safe to do. Or will i loose my account for copyright please tell me,0,1,2024-03-12T17:37:46Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,So how is it free when i need money to download the video,0,1,2024-03-09T10:16:50Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,"hey good job, is there any possibility for copywrite issue if i use method on product i&#39;m an affiliate for",0,1,2024-02-29T09:17:56Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,Its not free so next time be more honest please. You wasted my time.,0,2,2024-02-27T07:15:07Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,Whether it works or not… is this technically legal?,0,1,2024-02-25T14:52:52Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,What about copyrights?,0,1,2024-02-25T07:58:01Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,"This is a great way to get a cease-and-desist and taken down you’re literally stealing someone else’s content and they’re not getting paid for their work. If you take the concept of the video and make it yourself it’s a different story but if you’re copying and pasting, that’s a lawsuitwaiting to happen",0,1,2024-02-21T17:24:25Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,So this is only to post sort of on tiktok? Or the style also fits Meta?,0,1,2024-02-13T04:08:40Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,Doesn’t work for tiktok shop … must use your own content,1,1,2024-02-11T03:36:13Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,Been looking for something like this. Thanks,1,2,2024-02-06T17:16:56Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,"I get it everyone needs an angel but really ? Where&#39;s the art in taking someone else work and using it as if it was, there&#39;s. Anyway, just remember what goes around comes.",0,2,2024-02-04T13:44:13Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,so your strategy is download other peoples work and repost it as your own content.  ......  dude,0,1,2024-01-29T01:06:08Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,Soemthing worth watching!!!!!!!!!!,0,1,2024-01-27T15:50:24Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,What are the platforms that could help make product videos?,0,3,2024-01-24T23:05:00Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,"Hey Bryan, Tiktok has started flagging these videos as non original content &quot;Violation reproduced content&quot; and are misusing points. Does that mean this hack is over? And if tiktok is so strict about reproduced content how are the space buddies sellers all using the same video ?",0,3,2024-01-22T15:16:28Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,Amazing this will save me more time and money. Thank you so much for your help.,0,1,2024-01-22T02:56:41Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,"I can&#39;t thank you enough! this is wonderful! Always my tiktok content stuck on low views due to non organic videos, You saved me now! Million Thanks!!🥰🥰",3,1,2023-12-31T14:49:10Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,Basically you steal videos that you have no license to use. And influence others to just steal to. Like a mass robbery.,1,1,2023-12-22T23:36:25Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,Best video I’ve watched so far. Thank you!,1,3,2023-12-11T02:06:15Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,"Hey, I don&#39;t live inside of the US and I want to market in the US. Firstly how can I ensure that my videos are reaching an US audience on Instagram or TikTok. Also, I tried to do your method, but the video got 0 views. Is there a solution to this?",0,1,2023-12-09T01:44:38Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,"Good stuff Bryan!  For the people saying its stealing, have you ever heard of fair use? You just have to learn to do it right but thats for you to research yourself. Bryan, ever heard of getting a tiktok violation just cause was one these review videos was screen recorded versus downloaded?  Ive had violations on screen recorded videos. I think maybe tiktok has a way of detecting a video was from a screen recording and dont like it??  Or maybe the violation happened because I used the reviewers voice audio.  I noticed ViralEcomVidz uses AI voiceover exclusively",0,0,2023-12-07T16:51:26Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,Hi sir please can I use dose videos on YouTube channel,0,1,2023-12-01T13:49:51Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,The negative comments on here are amusing. People have been using otther peoples videos for quite some time and are going to continue. Your just basically letting people know that option exists.  What they do with it is on them.,1,1,2023-11-05T18:13:23Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,This is not the best free alternative. This is not even an alternative. This will not be free when you get a letter from court or your account/store shut down. It will be negative free. As in you’ll lose all your time invested in creating your shop/page.,2,1,2023-11-02T15:11:53Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,"Dude. Just got recommended this video as well. You&#39;re literally telling people to steal content without paying the creators. This is ABSOLUTELY illegal. You can definitely get sued for this. Especially if one of the reviewers were to see you sold a bunch of stuff with their video. They could go after you for all the sales you made on that video, plus damages on top of this. I can&#39;t begin to describe how bad of advice this is for people. Do NOT tell people to do this. It&#39;s just begging for a lawsuit.",0,3,2023-10-29T22:53:28Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,"Whats the point of taking these product videos from Amazon if you can&#39;t send Amazon product boxes to your TikTok shoppers? Even if the customers don&#39;t say anything, Amazon will realize that you are dropshipping. Not to mention problems with the tracking and possibly getting cut off from Amazon.",0,3,2023-09-08T19:01:00Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,thank you very much for your video ! <br><br>I would like to know how can I download the videos from amazon ?,2,3,2023-08-15T13:54:57Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,I make a full-time living making the product review videos for Amazon that you are now telling people to steal and use on other social media platforms as ads without any sort of transformational editing to at least make it appear as fair use?...  I would download other people&#39;s content at your own risk!,19,23,2023-08-14T19:35:41Z
wv6wJ0gVxHU,How to Make Viral Tiktok Product Videos FOR FREE in 10 Minutes,Bryan Guerra,"Hey Bryan can we use these Videos also by Facebook, cuz i don’t want to get in trouble with Facebook, and Thank you for the Video and all the Infos, u r helping everybody with it❤.",1,5,2023-08-14T17:37:21Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,I am so glad to be a part of this video! <br>I hope your fans learn new tips!,156,9,2022-10-12T17:12:57Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,"You can achieve what a misting filter does in post, mostly with curves, albeit quite complicated.<br><br>But once you have your filter action in your nle, you can apply it and adjust its strength non-destructively.<br><br>Using a physical filter in front of your lens means you have destructively applied that effect and only that strength of effect across all the footage and paid good money to do so. <br><br>So for those reasons I would recommend to everyone not to pay for and use those physical filters.",0,0,2024-07-06T06:04:14Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,A<br>MAZING,0,0,2024-06-14T19:45:51Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,This is crazyyyyy❤,0,0,2024-05-25T20:39:24Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,Congratulations for your video,0,0,2024-05-16T06:49:23Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,This video is just plug for that filter😢,0,0,2024-02-27T16:53:32Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,I realize that this is an older video now but I would love another video like this.,0,0,2024-02-09T01:31:46Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,yess part twoooo,0,0,2024-02-02T12:06:00Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,I nearly broke my jaw on the table as it dropped so fast when I watched your video! Absolutely stunning and I now risk jaw lock from my stupidly wide grin.,0,0,2024-01-22T20:40:02Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,That was realy helpfull. thanks man.<br><br>A follow up video would be amazing.,0,0,2023-12-19T01:45:09Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,サッポロビールだなんて❤,0,0,2023-09-27T09:15:56Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,Please the name of the machine the product is on??,0,0,2023-09-09T10:21:25Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,Amazing! Do a follow up my brother!,0,0,2023-08-24T10:38:16Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,slowly push in a white fill to the front to reveal the product,0,0,2023-08-17T13:52:10Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,"Loved it, you have the greatest content when it comes to how to videos for the filmmaking community, thanks :)",0,0,2023-06-29T02:20:34Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,O que você usa para girar a latinha ? Qual a referência e onde encontro ? Desde já agradeço.,0,0,2023-06-16T03:55:54Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,Great video. I&#39;m just getting into product videography and these are fantastic ideas.,0,0,2023-05-24T17:49:05Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,cool,0,0,2023-05-24T06:12:07Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,learning so much from your teachings,0,0,2023-05-19T06:57:03Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,The thing i like most about this video is that you have the Ziploc Freezer bags link in your description 😂,0,0,2023-05-17T13:23:15Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,mozzzaa,0,0,2023-05-02T21:25:07Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,"Thank you for sharing! Who would&#39;ve thought clear trays and ziplock bags can be so useful and dynamic for many purpose! I love how they are the most simplest and basic items anyone can get, yet it makes such a difference to how our work turns out in the end. I will definitely look around my house from now on for inspirations 😂",0,0,2023-05-02T05:19:34Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,"Hi,my name is Emmanuel John, from Nigeria. I enjoy your videos A LOT!!!. i would love to try and explore this things myself but you term as budgeted or affordable in your country are crazy expensive here. i don&#39;t even have a camera. But in there near future I hope to do amazing thongs like you do. The things I learn from your channel are so valuable thank you for making this contents Mr. Daniel Scheffer.",0,0,2023-03-31T15:23:23Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,Do you have some ideas on how to shoot a lightsaber product videos?,0,0,2023-03-24T03:55:51Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,"Brother, thank you, I need to make a short video for a product we have developed, financially i am peaked out, so I need to make my own little commercials, this will help a lot, if I make it big, I will have enough dough to possibly hire you, for now, time to learn and make it happen…",0,0,2023-03-17T12:16:08Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,what lens is he using?,0,0,2023-03-09T15:51:33Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,what is the thing that beer stands on and it twirls?,0,0,2023-03-09T08:35:33Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,My question is do they shoot the commercials in C-LOG or regular settings?  1080p UHD 23fps,0,0,2023-03-05T23:36:32Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,thx,0,0,2023-02-16T23:04:21Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,"I really like this video. Most of the items were very budget friendly for someone without a lot to spend on props. As always, you give solid, valuable advice. Thanks!",0,0,2023-02-15T00:00:01Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,What is the thing the can is sitting on?,0,0,2023-02-08T22:25:49Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,I love love this video!,0,0,2023-01-31T11:51:32Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,Great tips! Would love to see more,0,0,2023-01-28T22:29:38Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,"just found you... you say aputure mt pro, but your link goes to Aputure Amaran T2c, is this because you think its an updated better light?",0,0,2023-01-16T11:54:24Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,Love this,0,0,2023-01-15T00:36:16Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,"Bro this channel is a god send, thank you so much for everything you do!",0,0,2023-01-13T18:07:55Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,"Hi bro please help me to figure out what is on top of the pan head where we use the green tape to put it in, I&#39;m going to buy zeapon pan head with my budget and I wonder what is the thing to connect between the pan head and product to be solid..",0,0,2023-01-03T07:26:07Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,"Simply amazing. You’re a great inspiration for me, Daniel. Thanks for everything",0,0,2022-12-31T13:27:25Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,please a part  2,0,0,2022-12-28T19:14:34Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,Great Product video. Keep them coming!,0,0,2022-12-28T15:26:48Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,"Daniel, I love them all! Please keep them coming. Thank youuuuuuuuuuu",1,0,2022-12-26T12:27:58Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,There was pure value. This inspired me to do a few things at my studio.,3,0,2022-12-21T03:22:57Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,are there any coures to learn all this?,0,0,2022-12-14T15:27:42Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,Do you have a full course on how to edit?,1,0,2022-12-10T15:07:25Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,wonderful tips! thanks for sharing!! og!,0,0,2022-12-01T23:46:01Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,"I am learning a lot, thanks Daniel 😊",0,0,2022-12-01T20:42:15Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,i loved it !!!,0,0,2022-11-30T01:33:12Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,"This video is super great, amazing tips thanks",0,0,2022-11-29T08:00:30Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,The super launcher 5000!!! 🤣🤣🤣 Love it!,0,0,2022-11-24T12:37:00Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,"Thanks for your video. Hope it will help me with my next product videos<a href=""UCkszU2WH9gy1mb0dV-11UJg/8gF1Xp_zK8jk8gSDrI2wCw""></a>",1,0,2022-11-22T06:43:23Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,Yes please... would love some more!,0,0,2022-11-20T05:14:00Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,Super launcher 5000,0,0,2022-11-17T14:21:50Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,"People like you are taking the visibility industry to the next level. Always helpful videos. I wish you good luck, creativity and financial prosperity. Sarah - shalom!😆",1,0,2022-11-08T01:34:03Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,This was a great video! I’d love to see more of these.,0,0,2022-11-07T18:04:28Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,I don’t even have camera and I don’t why I am watching this..,0,0,2022-11-06T18:29:39Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,Where can I buy this small backdrop?,1,0,2022-11-04T20:32:38Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,Very goodтай,0,0,2022-11-03T18:15:14Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,keep going,0,0,2022-10-30T11:45:45Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,Bro I luv your videos and your way of teaching ❤️😘,0,0,2022-10-29T18:38:00Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,Is the cine bloom filter different than a pro mist filter?,0,0,2022-10-29T14:45:42Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,"Hey i did a travel Video of my trip along the east coast of the USA.<br>What do you think about it?",0,0,2022-10-29T10:32:58Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,Loved it. Great content!,0,0,2022-10-29T05:07:28Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,again please,0,0,2022-10-27T17:37:05Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,being able to see the camera view shots without any editing was SO helpful,0,0,2022-10-27T00:37:08Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,just great again.,0,0,2022-10-26T15:37:45Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,Quality!! Ill just wait here for a follow up video...or SERIES!,0,0,2022-10-25T20:09:08Z
pa0ts6H1sJI,5 things you NEED for Product Videos!,Daniel Schiffer,Could you do video with product commercial who don’t have these expensive tools 😂😂<br>I only have IPhone and really want to start somewhere - 😅,0,0,2022-10-25T16:48:03Z
